summary:;name:crossStat;desc:;syntax:(X, Y)
summary:;name:cumPositiveStreak;desc:;syntax:(X)
summary:;name:cumcount;desc:;syntax:(X)
summary:;name:cummax;desc:;syntax:(X)
summary:;name:cummin;desc:;syntax:(X)
summary:;name:cumprod;desc:;syntax:(X)
summary:;name:cumsum;desc:;syntax:(X)
summary:;name:cut;desc:;syntax:(X, size|cutPositions)
summary:;name:cutPoints;desc:;syntax:(X, binNum, [freq])
summary:;name:dailyAlignedBar;desc:;syntax:(X, timeOffset, n)
summary:;name:database;desc:;syntax:(directory, [partitionType], [partitionScheme], [locations])
summary:;name:date;desc:;syntax:(X)
summary:;name:datehour;desc:;syntax:(X)
summary:;name:datetime;desc:;syntax:(X)
summary:;name:datetimeAdd;desc:;syntax:(obj, duration, unit)
summary:;name:datetimeFormat;desc:;syntax:(X, format)
summary:;name:datetimeParse;desc:;syntax:(X, format)
summary:;name:dayOfMonth;desc:;syntax:(X)
summary:;name:dayOfWeek;desc:;syntax:(X)
summary:;name:dayOfYear;desc:;syntax:(X)
summary:;name:daysInMonth;desc:;syntax:(X)
summary:;name:debug;desc:;syntax:(func, args...)
summary:;name:decimalFormat;desc:;syntax:(X, format)
summary:;name:defined;desc:;syntax:(names, [type])
summary:;name:defs;desc:;syntax:([pattern])
summary:;name:delayedCall;desc:;syntax:(a,b,[c],[d])
summary:;name:deleteChunkMetaOnMaster;desc:;syntax:(chunkPath)
summary:;name:deleteChunks;desc:;syntax:(a,[b])
summary:;name:deleteGroup;desc:;syntax:(groupId)
summary:;name:deleteGroupMember;desc:;syntax:(userIds, groupIds)
summary:;name:deleteReplica;desc:;syntax:(a)
summary:;name:deleteReplicas;desc:;syntax:(a,b)
summary:;name:deleteScheduledJob;desc:;syntax:(jobId)
summary:;name:deleteSubChunks;desc:;syntax:(a,[b])
summary:;name:deleteUser;desc:;syntax:(userId)
summary:;name:deltas;desc:;syntax:(X)
summary:;name:deny;desc:;syntax:(userId|groupId, accessType, [objs])
